6.153514529427974722e+00,6.149430650745411064e+00,-2.826202421567016176e-01,5.310906908113050662e+00,6.407343860028825056e+00,6.748427960947455340e+00,5.286627542187599893e+00,1.905192918879021846e+01,1.098637384142496920e+01
6.149430650745411064e+00,6.161035425117068698e+00,-2.906431417087860791e-01,5.325593840165307569e+00,6.408679208976071351e+00,6.875323569955966718e+00,5.291417702732650774e+00,1.882764596125375434e+01,1.100217777765434946e+01
-2.826202421567016176e-01,-2.906431417087860791e-01,2.393364385790768822e-01,-2.471550516791439556e+00,-3.671053192061682680e+00,-4.333181731731889030e+00,-2.528305463095466443e+00,-4.705119566299370004e-01,-2.133292703332787532e-01
5.310906908113050662e+00,5.325593840165307569e+00,-2.471550516791439556e+00,5.967947381732734158e+01,7.490876827453674025e+01,5.030770749092808103e+01,6.030250281061208995e+01,9.546219948161423829e+00,4.057159568366958347e+00
6.407343860028825056e+00,6.408679208976071351e+00,-3.671053192061682680e+00,7.490876827453674025e+01,9.801137506105179398e+01,7.220458733976168730e+01,7.622564586015641908e+01,1.162921133281894193e+01,5.221708746674326385e+00
6.748427960947455340e+00,6.875323569955966718e+00,-4.333181731731889030e+00,5.030770749092808103e+01,7.220458733976168730e+01,8.752559267550998356e+01,5.052522606895776391e+01,1.384673332278583580e+01,9.833517138621871823e+00
5.286627542187599893e+00,5.291417702732650774e+00,-2.528305463095466443e+00,6.030250281061208995e+01,7.622564586015641908e+01,5.052522606895776391e+01,6.126352020900844053e+01,9.541282146464693525e+00,3.714862594230828652e+00
1.905192918879021846e+01,1.882764596125375434e+01,-4.705119566299370004e-01,9.546219948161423829e+00,1.162921133281894193e+01,1.384673332278583580e+01,9.541282146464693525e+00,6.525905881559185673e+01,3.586950895751626689e+01
1.098637384142496920e+01,1.100217777765434946e+01,-2.133292703332787532e-01,4.057159568366958347e+00,5.221708746674326385e+00,9.833517138621871823e+00,3.714862594230828652e+00,3.586950895751626689e+01,2.668286814102082261e+01
