1.191396130040466517e+00,3.453695349003105958e-02,-2.137943452043930270e-01,-3.747533265677319841e-02,6.280672826386983487e-02,-2.614416595364299142e-02,-5.904132171407990015e-02,1.453382055118480898e-02,2.584182726164747576e-02,-2.161628177543851656e-03,-2.707560982635620964e-02,-1.112409256915013016e-02,1.853338440836661480e-02,5.373624834453090632e-04,-8.165870450480011353e-03,-5.789366640875856507e-03,-1.219951070893995904e-03,-1.873384853551226571e-04,-1.354136146848424621e-02,5.848408810262958543e-03,3.664341365849272097e-03,-8.690207570341315982e-03,-1.305016637998577221e-02,-6.907121769708731221e-03,7.151572000338076059e-03,7.786393634097928422e-04,2.456534304968806086e-03,-1.099282470646210583e-02,6.863175367162447152e-03,1.042158738268534127e-02,-1.511726298098375193e-02,-1.068662866530881855e-02,3.820865371609507167e-03,7.561066250248400095e-03,1.329152707863863123e-03,-1.226544119696705874e-03,-1.449441238198377569e-03,-1.364440706690111995e-03,-7.093389225973933433e-04,4.027106635165102720e-03,5.634552078173580593e-03,5.405973241594003165e-03,-4.295335766855245922e-04,3.330417812196421838e-05,-7.577940880955437962e-03,-7.996214604417399997e-04,4.632267386774091729e-03,2.211309778171491932e-03,-1.486419995355120320e-04,1.756959516854807645e-03,1.103461050903245359e-02,4.393560170318512245e-03,-1.015222864205584004e-02,-1.379405404614161487e-02,5.343162970094621211e-03,1.014940706995464716e-02,2.444097258685135748e-02,2.061006897589017645e-03,-6.058942692716856419e-03,-1.996621987109836651e-03,7.274330194695824425e-03,5.285175373445286442e-03,-1.687454126834046081e-02,-1.226204909891136403e-02,1.757243362526466832e-02,5.883145609593413289e-03,-4.088969895434730294e-03,-9.929086023210681802e-03,-5.232421713808547547e-04,-8.406770673926568455e-04,-5.886945393527293416e-03,-7.808930052780704671e-03,3.194642044671321904e-03,-6.375174237801718366e-03,-8.167295912660492083e-03,-1.019218351893938675e-02,-1.808334956876383884e-03,-8.523639803922222367e-04,6.966983090122177459e-03,3.695792362125844329e-03,-7.191044763105790098e-04,-1.795908533863365547e-03,-7.341430433753624515e-03,-3.336293574327198696e-04,2.545215444837323638e-03,7.369350366188165934e-03,-2.150482698225699481e-03,4.721606898449923553e-03,-3.642042717950463252e-03,-1.297536370658994472e-02,-8.526196277007359534e-03,2.919721915092476222e-02,4.535105926674311283e-02,-1.987494423135209576e-02,-7.689414217412536556e-02,1.467793750997205271e-02,1.256398093969382512e-01,-6.917231802445858446e-02,-2.029486538481939939e-01,3.156350004542447102e-02
3.453695349003106652e-02,1.265725752126852566e+00,4.115458160471672372e-02,-2.296644792461619566e-01,-5.587969406414164397e-02,6.057015079855963130e-02,5.034153117680755391e-05,-4.024879922323394699e-02,-1.337828349767690612e-02,1.723876746483493649e-02,-3.044745084162884521e-04,-2.927569384013068831e-03,4.554575820986059460e-03,8.946930459498637564e-03,-3.898744449970587694e-03,-4.620163775985517210e-03,3.827589005791558804e-03,6.080467748336075388e-03,-1.324562372922666537e-03,-4.705545797945573545e-03,3.478390030704640694e-03,7.010984108412935366e-03,-1.121667996147118762e-02,4.395753222246745820e-03,3.528183574430068022e-03,2.052993901250912360e-03,7.362217420243204712e-03,-1.242101300322069439e-02,-3.857046639120939157e-03,1.274833828855285491e-02,2.997392849119516652e-03,-1.097658286344117134e-02,-1.805476333753743695e-03,3.415886240641791138e-03,1.204639235811679832e-03,3.847759041289934654e-03,-4.183510836064693698e-03,-6.588422668279595752e-03,3.238415934373601300e-04,1.247140662619925606e-03,-5.172278333410929713e-03,-4.563730762956353694e-03,1.023238203592733223e-02,4.786456749599934772e-03,4.957889130784748528e-03,-9.297729181880974927e-03,2.499941103475926060e-03,-2.888626214711969599e-03,-7.032597323215139355e-03,-4.877846591536696280e-03,-2.452688994971582298e-03,5.686867863659902239e-03,7.932382830700893464e-03,-1.788704313980614760e-02,-4.382110843833391875e-03,1.022518153216171906e-02,6.500840515979531588e-03,-1.451060229504404957e-03,-2.664428506600301900e-04,1.473659003900640481e-02,3.367674900671838948e-03,-2.863597541837730343e-03,-8.578548497414387533e-03,-7.028393838734861045e-03,-3.137738835823194669e-03,1.687021552018742269e-03,3.369411612034277099e-03,-1.063695099426094186e-02,2.910037505417123818e-03,1.454258443724076953e-03,-1.866921945383781360e-03,-6.903341054448100880e-03,2.136903413616518532e-03,1.944051641431146157e-02,1.043357155669241004e-02,-6.558763243498060697e-03,-1.397485095727406604e-02,1.132637749602318725e-03,4.311982340637960341e-03,-2.165987763314422814e-03,1.152146536359839189e-04,2.440976856963862369e-03,7.667133453788951098e-04,1.585719513034999006e-03,-8.632713778982895741e-04,2.121688191278794499e-03,-2.644876387494443648e-03,4.507691886643552283e-03,9.228288571767011630e-03,5.706111467271028984e-03,-1.767676022795618487e-02,-1.837383460469556654e-02,1.793095179422340632e-02,5.435020557289438337e-02,-5.062839689801603392e-03,-8.547276259657540787e-02,-8.824195170046391853e-03,1.118816051345444540e-01,-5.517060975143719265e-02,-2.117210139386625223e-01
-2.137943452043930270e-01,4.115458160471673066e-02,1.335610343675913247e+00,3.755955534056309303e-02,-2.229943472600249554e-01,-4.640026761441561759e-02,4.814185600035554569e-02,2.125257485740322805e-02,-1.974019975397960439e-02,-1.708744362523314034e-02,8.324071902521056748e-03,4.136318641758560295e-03,-1.758162380098002645e-02,4.094537548636350416e-03,-2.379748241377098970e-03,-1.583433383842044670e-02,-9.812950875135105847e-03,8.799702699404582384e-03,2.824410900608829121e-03,-6.315851998505074560e-03,-8.434663233055993787e-04,2.653228568556004457e-03,7.069122609895371785e-03,-9.668581810202175192e-03,-3.738664870414230325e-03,-3.036033436767567040e-03,-5.589467628691852791e-03,8.509291020979600426e-03,5.866555267070979775e-03,3.321016734109092077e-03,1.199910002109124026e-02,1.781198160812880486e-03,-1.488621410867871885e-02,-5.211904439458366241e-03,4.285309018140423358e-03,6.246728810981193661e-03,-7.270954630136121279e-04,2.028550956577954058e-03,-2.707619451958981176e-03,-4.068519907578578738e-03,2.084440786377363304e-03,5.050532305788371125e-03,1.135271686336861971e-04,-5.270321921482838505e-03,-9.950244181606204483e-04,7.562905565296337493e-03,-3.740595759670179940e-04,-1.897372711597743178e-02,4.024956797596135512e-03,3.896414906950630003e-03,1.685901083403017545e-02,1.616768194653261936e-02,1.118731104839787438e-02,-1.671068662647355119e-03,-4.281749594474513511e-03,1.000162152000364305e-02,4.751663850627137675e-04,-9.684723119872272815e-03,9.211463202765039597e-04,1.484016396892892317e-02,6.302811133097116839e-03,-4.136670613369457065e-03,-1.990378680139389365e-03,-1.408423055001750863e-02,9.862515062633725113e-03,1.856263457001261627e-03,-1.465867288018444375e-02,-8.936338204300555311e-05,-7.194504700954020525e-03,1.956496981299300775e-03,1.830080913830821679e-02,8.889106971866699014e-03,-1.413864969726226495e-02,-1.187981627414317774e-04,1.875719504132785861e-02,-4.868569255969281036e-03,-3.310759605736570202e-03,-4.880513862277531881e-03,6.086775250344142983e-03,-1.861446011156955892e-03,3.348195437157022703e-04,5.080562723983747357e-03,3.135481752360434770e-04,-1.684022468123623061e-03,-4.615427286639586270e-03,9.011222897017534680e-05,-6.526682950033217039e-04,-6.131118029602730495e-03,1.342531239208150790e-03,1.587367783315134576e-02,1.183507335698543751e-02,-1.716330762997389514e-02,-2.947403111658319572e-02,9.342215707826579535e-03,6.074521227274797680e-02,7.655602353322482449e-03,-8.402704149343474815e-02,-1.103445249309348980e-02,9.702600148909951150e-02,-4.571857308764324529e-02
-3.747533265677316372e-02,-2.296644792461619566e-01,3.755955534056311385e-02,1.420215481052770068e+00,5.650888168483982066e-02,-2.386127127962116568e-01,-5.334765225870467115e-02,3.490804952348159490e-02,5.860197336199195368e-03,-2.037988134592313635e-02,-2.032686286763941627e-02,1.231213720356018641e-03,-1.584680168132317950e-03,1.686157729710752737e-03,-5.863223513170169425e-03,-3.372731479836183714e-03,-1.913974863829747189e-04,1.089686772804189345e-02,-1.109834431557970950e-02,-1.165026699494726634e-02,-2.692389695012827131e-03,-3.171252930956472340e-03,-9.735852866676901821e-03,6.321310002815959395e-03,2.397572556254335286e-03,-7.336992988119529421e-03,-3.097239957726322188e-03,3.851456797019915624e-04,3.573474287073538647e-03,-2.584076511684338818e-03,-2.954198747034228099e-04,1.355695044116073285e-03,-2.039707724952884594e-03,6.366656623672224159e-03,3.826567953030109593e-03,-1.783367531359781157e-03,5.552981285957798259e-04,3.290123809119373331e-03,-1.673507263932557309e-03,-3.566740431466189701e-03,4.045802418397533018e-03,-1.104597605730982647e-03,3.081990245433583343e-03,-8.402688077174949111e-04,5.558029442002660955e-03,-3.489280840788681719e-03,5.711293004522042561e-03,-2.579967089117696580e-03,-1.144726494093343226e-02,-4.984607106932199480e-03,-9.089077247807492502e-03,-2.353422661910009855e-03,8.642464238611693647e-03,1.784707718042199617e-02,-1.226076110350833061e-03,-1.484887616888294279e-02,-1.249457595161214407e-03,-1.705348890478354182e-02,8.003642621203949439e-03,9.637718657304885847e-03,-8.239951752346137345e-03,1.066703872769500863e-02,2.017801299402053813e-02,-3.572335174248531236e-03,-4.320911938406841145e-03,-4.941822566658465171e-03,8.892964837217891966e-03,-1.118614719244416349e-02,-2.229962540589202138e-03,5.178579641510529588e-03,4.710672194191332235e-03,3.358638187828572302e-03,-1.148370226646773691e-02,-1.255591849120101140e-02,1.195385727549314178e-03,1.399362278047325790e-02,6.122316817063466407e-03,-7.604943190757502969e-03,4.762992113187054961e-03,-4.124342736087220282e-03,1.937773584178917319e-03,-1.724411139333743891e-03,-7.128403670870745411e-03,-1.664264768746831968e-03,1.337875084523629417e-02,5.761140513719400884e-03,-9.945864634673700537e-05,-7.683740340581652825e-03,-5.892429463875916221e-03,-1.205320035648880400e-04,1.525245626670081352e-02,1.997097046921389452e-02,-6.975502942233311951e-03,-3.337598170797091007e-02,4.530911786717478802e-03,6.523667745485407787e-02,1.064860369313908213e-02,-8.764507320415511338e-02,-2.521100323649282798e-02,8.784880230082950381e-02
6.280672826386983487e-02,-5.587969406414165091e-02,-2.229943472600249554e-01,5.650888168483981372e-02,1.468790019960296567e+00,4.337101971884233659e-02,-2.322015986452369285e-01,-4.502052427251061750e-02,2.554406154863642087e-02,2.741201383517430368e-02,-5.957034444178262687e-03,-8.825027614545934151e-03,-2.029888447623975217e-02,-1.382835228002792871e-03,1.858914377129561009e-03,-1.093112379932777926e-04,2.787960326285937856e-03,-6.745285203292047428e-03,-1.968644174809113662e-03,-4.254754209205202989e-03,-1.013118952370217762e-02,-2.698987032468375558e-03,-4.454971214654245178e-03,-4.438184163033601776e-03,3.100473018468526045e-03,9.706325734633493166e-04,-6.971495654395654931e-04,-3.900108847192300908e-03,-2.223372255372405883e-03,3.046422824447366949e-04,-7.826877862052661339e-03,-1.045336950268119626e-03,1.167824165888830049e-02,-5.335068878100957500e-03,-6.048851172892335051e-03,4.722706072893015534e-03,-7.832807764243745769e-04,-3.703804746091486546e-03,4.012194794091658925e-03,3.614732366209885174e-03,-3.237454810866827529e-03,-7.032492360493951961e-03,4.317686514559041476e-03,1.374703985587804635e-03,-8.867720188650636721e-04,-7.852773108419404055e-03,1.649659579244899810e-02,4.184966275207108871e-03,1.128599183818773883e-03,-2.207303716338997190e-02,-3.927280144028242465e-03,2.731315609602581415e-04,-1.615303639239387560e-03,1.292228549170757780e-02,4.284453306349187036e-03,3.823043667500332712e-03,-2.879768123102202475e-03,-1.363914921320197315e-02,-4.180593965709581555e-03,-9.315283254125780038e-03,7.134164294471026686e-03,1.050737727361108348e-02,-1.290007121542934183e-02,-2.854628561277991645e-03,-4.945146640109972713e-04,-6.302666539372139137e-03,1.883033094995883658e-02,-1.688411224015842413e-02,-1.501770281578743670e-02,1.269436646525178101e-03,1.428525947311374417e-02,-8.713408154640256940e-04,-1.794560522966136967e-02,-3.894391613972177004e-03,-8.158185412381934246e-03,4.461480478993583819e-03,7.552117137271626042e-03,1.405033948451748539e-02,-7.301917456809351413e-03,-1.003348235528151236e-02,-3.754260813175859697e-03,2.793574372879633044e-03,6.847244481963786315e-03,3.510110655661766946e-03,-4.250315674405692810e-04,9.240039723815203108e-04,2.524696120116093172e-03,4.682514810484618255e-03,2.629455035554892415e-04,-3.889045233990080612e-03,-8.440116779289111651e-03,6.945968740305688560e-03,1.435160032179566905e-02,3.120885995445806405e-03,-3.392715647250377220e-02,9.486312917735352556e-04,4.948468368850992422e-02,1.483996058472520155e-02,-7.263737182445401119e-02,-2.397250491924012776e-04
-2.614416595364300530e-02,6.057015079855971457e-02,-4.640026761441561759e-02,-2.386127127962115457e-01,4.337101971884233659e-02,1.533333905317925128e+00,5.747393192685495283e-02,-2.512542461161527130e-01,-4.196711903303258773e-02,4.173968373263912957e-02,1.350369142773941850e-02,-8.674021058145778632e-03,-1.358754148078500541e-02,2.496615575978966117e-03,6.728837935794027870e-03,-1.301854178614573858e-02,-9.832038623696252172e-03,-1.173777532676553888e-02,-3.216881425933956502e-03,-4.609348776775505120e-03,8.319908099803055568e-03,-2.884852823088630922e-03,3.601616238878935488e-03,-5.561059201588706372e-04,-1.195844287242505202e-02,4.715043538872009873e-03,-3.539872276985072904e-04,6.465558942641134142e-03,2.019148496926676580e-03,8.522074290424938147e-04,-2.687241280345990281e-03,-3.237164684485491131e-03,5.361351329213945478e-03,-1.584059399554764999e-03,1.633921739380563053e-03,7.403206613421260684e-03,9.357841447292881759e-04,-3.454561867429541480e-03,6.373001342598422171e-04,5.368010268043744201e-04,-2.296695105243420822e-03,4.242688198136483450e-03,7.586090091880477162e-04,2.273927644284529179e-03,4.292524579046449497e-03,4.904992448425397021e-03,-8.733816724276326779e-04,3.567589407878160417e-03,4.490513030924491063e-03,-7.918259223789195916e-03,-1.743807166289449220e-02,1.993318034337688942e-03,7.076441339451790616e-03,9.310842391273321849e-04,1.547338262894871336e-03,5.041028516168711421e-03,-8.934325959207671530e-03,8.364834150674342605e-03,1.110465916208764128e-02,-1.600282752055053395e-02,-7.383747595309662209e-03,8.842033916415682065e-03,-1.006159570535988985e-02,7.564073538930611226e-03,5.422013303805065573e-04,-3.029108677043537094e-03,8.739166189787355354e-04,7.652934781501141703e-03,9.008727573345672382e-03,-1.727024326590834418e-03,5.592302560513061696e-03,-8.318037318102418018e-03,9.041028574881263685e-03,-1.499395956321102974e-03,-3.039520980134197744e-03,-1.569939518105594942e-02,4.555401300570284088e-06,1.042484976233234821e-02,-5.674864336346477529e-03,-6.480682457422243074e-03,5.530133084554421635e-04,3.986529158317169211e-03,3.327007062097116826e-03,-6.728246263893292861e-03,1.010179552879443988e-03,1.080693530379406601e-03,-2.496146585600374484e-03,4.529637686818739455e-03,4.815556251877703073e-03,-2.548309613403542707e-04,-6.656693066000770806e-03,-1.110260566348062958e-02,8.960733469656215200e-03,2.094795220302414496e-02,3.101430969609948827e-03,-3.944375772830680665e-02,-4.642927341715098744e-03,4.467280114134293545e-02,2.085335154905947064e-02,-5.543527655155988665e-02
-5.904132171407984464e-02,5.034153117678718446e-05,4.814185600035553181e-02,-5.334765225870469890e-02,-2.322015986452370395e-01,5.747393192685495283e-02,1.575322080587652662e+00,5.116794521379613991e-02,-2.372713910327347853e-01,-4.226468184201855049e-02,2.315856906645175073e-02,9.217219143465524636e-03,2.271616638075357481e-03,-1.179761348524175149e-02,1.352866819005142142e-02,7.164552747251200400e-03,1.837854301291452080e-02,7.710417061225312806e-03,-1.106365366419788041e-02,-5.116199840216407828e-03,1.053012339667743456e-02,1.201537833480885269e-02,-4.216913107270027147e-03,6.578535602647607970e-03,1.545573250542709798e-03,-1.818374543514593997e-03,5.820594617976577361e-04,-1.467294757721082817e-02,1.265477916109164535e-03,2.980224856065784300e-03,1.124670434619197933e-02,-6.078434379357066340e-04,1.329326522406146368e-03,-3.613645015501600836e-03,-3.292961627533467529e-03,3.862144133524918199e-03,1.908119162886719091e-03,1.245379625102858382e-03,-4.273357140788539010e-03,-1.155567530902846130e-03,5.002463069437777105e-03,2.512200409505953042e-03,-7.195182926237194201e-03,-4.180972454990315203e-03,7.293420792559274397e-03,1.760912699707005121e-03,-9.951789362830301341e-03,-8.790473046373297600e-03,1.685390724788019250e-03,9.803802366315297889e-03,2.369680538362282528e-04,6.768830613429917525e-04,-7.557798368603161135e-04,5.727607159168250639e-03,1.244696396420095011e-02,2.211511684102690934e-03,1.300702125935789683e-02,5.303678714633505188e-03,6.811534889315347223e-03,1.471057552728359671e-04,-1.334862810915582107e-02,-1.140966051229745475e-02,-2.186858739098446418e-07,1.454574914431049255e-03,-1.067444311963002337e-02,-8.293446858608277683e-03,3.635871377528731956e-03,7.360365515447547281e-03,-4.968920674241331104e-03,-1.044978470032783971e-03,7.771293533739540710e-03,-4.109728274677572346e-03,1.439256911458266543e-02,3.690781251325045160e-03,-1.574835174797267062e-02,-5.275608234144556381e-03,2.730882563751263134e-03,-4.023475968537514394e-03,-5.303474144229368761e-03,5.182364716056230870e-03,-2.737335571898903697e-03,5.344774400090356731e-03,-5.726774620774496491e-03,-1.601380957489811950e-03,6.933046317011432730e-03,2.489712797649959800e-03,-8.472078493224318232e-03,-6.651052800269960721e-03,6.136011249221490042e-03,9.255566582144804377e-03,3.583365510704096882e-03,-1.046043472095486461e-02,-8.585299455597604143e-03,7.158510042735147759e-03,2.628718023671802045e-02,-2.405321622533298110e-03,-3.326425600713377867e-02,2.947367384812251507e-04,3.765798639021693955e-02,2.278229205729820697e-02
1.453382055118474306e-02,-4.024879922323394005e-02,2.125257485740326621e-02,3.490804952348162959e-02,-4.502052427251061750e-02,-2.512542461161528240e-01,5.116794521379616767e-02,1.609385663040191261e+00,5.463575165416424684e-02,-2.570866410889324216e-01,-5.519964005973824334e-02,2.769647960475108903e-02,3.062446313088093217e-02,6.215149129019215124e-03,-2.672076634191610477e-03,5.924739265977223800e-03,-3.562878137523394807e-03,4.513792383054124205e-04,-1.014986668469641633e-02,9.286998300273578005e-03,-1.245418035516893552e-03,2.547521114277425704e-03,1.823207236474314605e-03,5.828338116913582730e-03,1.072758718278461754e-02,3.546215532220996572e-03,2.884554020032726023e-03,2.085066259047563784e-03,-5.238762465993243231e-03,-1.236649923994654916e-03,3.527584330441114850e-03,2.889834107305143049e-03,-6.684310419061536071e-04,4.144393122963598193e-03,-5.704710575084496506e-03,-1.215426686600852915e-04,-1.595253421857634364e-04,3.731751675189219370e-03,3.856743370989949415e-03,-1.742535200505028107e-05,-7.038872264873236896e-03,-1.064966263114674886e-03,4.345027232540893229e-03,1.251010962873396999e-03,-2.986676560022889348e-03,-4.038351093832262192e-03,5.470145710729535163e-03,-1.180570040644291809e-02,1.474278468978828735e-03,4.166348088922936128e-03,-1.586752965541715025e-03,-1.845323079419006369e-03,1.888932750934110968e-03,1.493867374148226141e-03,-3.711787453314473878e-03,-6.264903522293479785e-03,1.346809325899295598e-02,-2.051332828073685471e-03,-1.527347401026364453e-02,1.478319814431519608e-02,1.668960086828331912e-02,-5.356918007387628279e-03,-2.317988658059318835e-03,-5.756920540193029637e-04,-1.378303986775650594e-02,9.104628559432243612e-03,1.363398581196119050e-02,-1.569509872834177686e-02,3.427291294311821395e-04,5.276668695189033059e-03,-3.003910013528680607e-03,5.769831138061170574e-03,5.182241342204733058e-03,9.625786101089821301e-03,-1.210874263931508831e-03,-1.006923776476199330e-02,-6.687970655981937719e-03,-3.775694508747210170e-03,1.235448245676362168e-02,9.200277686598376872e-03,5.266917170907085659e-04,-5.327635889648912534e-03,-3.423560366345512816e-04,6.224622106976894324e-03,-4.690216245060212989e-04,9.529157989499326131e-04,2.168061162446542536e-04,-7.903876938439394553e-03,-8.883534711173540419e-04,7.488292924544317532e-03,5.353075274839885767e-03,-2.881289842428739166e-03,-1.326305324488844060e-03,-5.779025229113608428e-03,3.136819187727406862e-03,1.615841829882187081e-02,8.337957893690975614e-04,-3.956319115173014683e-02,-1.030666205946648151e-02,2.670307995271975487e-02
2.584182726164747576e-02,-1.337828349767686449e-02,-1.974019975397957316e-02,5.860197336199223124e-03,2.554406154863641740e-02,-4.196711903303262242e-02,-2.372713910327346187e-01,5.463575165416427459e-02,1.675783241671742196e+00,5.990325469055854390e-02,-2.534092664496356284e-01,-6.052241810490373297e-02,6.226972993332306923e-03,2.467946303523863363e-02,-1.309157217096223319e-02,-8.730984650986452905e-03,8.911396581926843766e-03,-8.661464025907780057e-03,-4.010138824487688089e-03,2.079999900678810784e-02,-5.927554376706399390e-03,-1.669442430924559378e-02,8.325722864216456021e-03,-8.549307865116307498e-03,-4.456465058090747005e-04,-7.443714071411147324e-04,6.993175817092316462e-04,1.061916707417642899e-03,-1.040623223244691465e-03,-1.093436282350618988e-02,-7.689557242430524516e-04,-6.625927129488301960e-05,1.738031458728248220e-03,-9.876006440492671417e-05,-1.015133230824118052e-04,4.591846550193389234e-03,-1.288475971402546372e-03,-6.861063396241579189e-03,2.632057849918836411e-03,2.702276304392064055e-03,2.674135232750264601e-03,-3.611304817138401724e-03,-6.512601124749588938e-04,2.416921707317781429e-03,2.202138506304658107e-03,5.532261631381498856e-04,6.075457055321143753e-03,2.681018701115923854e-03,-1.258406811126844618e-03,-5.579371853795123647e-03,5.052820421730968257e-03,2.277023261388872767e-03,-3.838363499183235997e-03,-1.095628068441438166e-04,2.984812230832034792e-03,-1.034159766323203972e-02,4.611186102176215162e-03,8.249049404618801623e-03,1.643760943099636116e-03,-4.293009351488505376e-03,-1.942253985816014446e-03,7.428003003035195222e-03,-5.610979401296413080e-03,1.266966316795527757e-02,-2.875376988916341411e-03,8.832704664993529242e-03,5.850236651047503213e-03,-2.131963235955584499e-02,-5.007871509122019393e-03,7.493670949748221927e-03,-4.541565436350127050e-03,7.554827164541549726e-03,-4.130855260806446001e-03,-2.032029341286053972e-03,7.732775190640594348e-03,1.501192953616130830e-02,-6.655603593432143006e-04,-3.204829663426582952e-03,-7.837631010358532893e-03,-4.560441423634511299e-03,1.008693403094674569e-02,7.111257174378214294e-03,-2.732994714596399290e-03,-6.946185290316280250e-03,2.214108975675137042e-04,5.741749462837466254e-03,2.887871895683531004e-03,1.518126404120620498e-03,-2.788206994233422692e-03,-5.094379912805537328e-03,-1.822158683759071435e-03,2.776340771868080707e-03,5.749233664489004914e-03,2.735098016002105391e-04,-3.862228434126239399e-03,-5.183161741114872094e-03,2.313158826622819034e-02,-4.350553531580948589e-03,-2.685082521375618814e-02,-6.101964895155505796e-03
-2.161628177543852957e-03,1.723876746483489833e-02,-1.708744362523311258e-02,-2.037988134592315023e-02,2.741201383517433143e-02,4.173968373263919895e-02,-4.226468184201854356e-02,-2.570866410889324216e-01,5.990325469055854390e-02,1.715340150049870172e+00,7.073456819206885848e-02,-2.615414110530326353e-01,-4.037330040386150065e-02,2.166915587947306279e-02,2.543956956956180612e-02,3.425510559648185533e-03,-2.309534771804652026e-02,-5.292848123295274118e-04,6.168625341220992063e-03,-6.888080147400066529e-03,-3.457830878767182998e-03,-8.763884882806789040e-03,-9.317571172136359173e-03,3.581667592048526274e-03,1.100281805626155372e-02,1.723620069117206676e-03,6.046454619003235539e-03,2.540949209605665535e-04,-2.793588311580084277e-03,-1.205183689224544226e-02,7.324682157363994126e-03,2.709891262548679274e-03,2.604973758481970818e-03,-3.621085290721944364e-03,-7.206215304349145034e-03,3.192650317137467764e-03,6.328478481528829191e-03,-4.180332940997209118e-03,-1.073223324256307237e-03,3.799206252638456013e-03,2.240533749140964821e-03,-4.285428805905569689e-03,-7.109732517936965569e-03,-2.242005855641875968e-03,7.278372023895136704e-03,-3.127965889621935492e-03,-3.249245213185753337e-03,-7.088271025887038328e-03,1.509077925368483911e-02,-2.020342690882190925e-03,-8.636129880006204393e-03,-2.173038760975560309e-03,2.992204823386310913e-02,-7.969910000497830264e-04,-5.177422917597942174e-03,-1.195466919230502890e-02,-3.491350995272156084e-04,-5.046121467197964110e-03,1.957435318249120537e-02,-8.057791598718215542e-03,-7.377090455489362583e-03,7.616387947011664036e-03,1.495908483888752421e-03,-1.950675284123839278e-03,-5.860971212174416250e-04,1.126527634999706547e-02,-2.445778553910790080e-03,-1.588684471016226299e-02,7.333342135851444261e-05,-4.204528966814913629e-03,3.990154585950879060e-03,-7.572425685820164364e-03,7.444627688129776787e-05,-1.975727748824958243e-03,8.941255932238080517e-03,7.136776175314081885e-03,5.422188150409476201e-03,1.251366875557513927e-02,-8.307889164670699544e-03,-1.099654195106861305e-02,2.770164299210902889e-03,1.228169475530523601e-02,-4.954498195863597798e-03,1.327046233624734053e-03,-5.041724317178359997e-03,-6.394216369638662870e-03,8.125825529646988309e-04,4.211353526016750268e-03,1.156813516378639092e-03,-9.836015587075886205e-04,-2.944799646419485762e-03,-5.348559859923928198e-03,4.543351487750780897e-03,5.730441421540627238e-03,3.364220594999692109e-03,-1.153918704928725072e-02,-1.274825863384496322e-03,1.847381433150336108e-02,-4.659091792499395722e-03,-2.323466125931070159e-02
