1.478238529816019997e-01,-1.511060598222233563e-02,-7.837499759425854695e-02,7.715046884144399764e-02,2.992567352169804573e-02,-5.560224995909719692e-02,2.625776359102969734e-02,2.078310600654025703e-02,-3.112607794119051294e-02,1.278701713355407180e-02,1.529611711811268600e-02,-1.217530322077407627e-02,7.503301903155174327e-03,3.475985626527171302e-03,-5.341141602322099086e-03,1.164440788592961207e-03,4.934091843745557621e-03,2.518445921194840259e-03,-7.817210587298504751e-03,7.467031705731978558e-04,7.452161144794068777e-03,-5.230217264655482971e-03,-9.433371301635408782e-03,7.132909076661530200e-03,9.781064911110212354e-03,-1.602851018427769308e-02,2.021929401224323644e-02,5.802012791926396476e-03,-2.996268535356646362e-02,2.161578448766036595e-02,2.799407160733347402e-02,-4.146160369155880987e-02,1.088111832992520039e-02,3.297818604609697307e-02,-3.278881971008342638e-02,-3.573253754258261250e-02,4.006115974450016881e-02,4.384553882503541139e-02,-6.873904378512844804e-02,-1.662557112372656156e-03,3.253709886200844420e-02,1.821431218087487744e-02,-2.345626691579430489e-02,1.034814978496117685e-02,3.404352884267586310e-02,-7.246288085006618099e-03,-3.602222162229913507e-03,1.462338312936512646e-02,-8.390724729646609203e-03,-4.357783452716017074e-03,2.875266839026968690e-04,-8.703855822397507658e-03,-5.182761461992626802e-04,-4.516889208031042323e-04,-5.957556473293250214e-04,-5.220073717898818938e-03,-1.080535217444336064e-03,-1.512382720101826741e-03,-1.993389710134800281e-03,3.882009686176322426e-03,6.284024794582408584e-03,1.949284842628903631e-03,-9.536806461263815440e-03,-1.059702350065553841e-03,1.066092151938459118e-02,-7.210802992402867012e-03,-1.263359594776441996e-03,4.144971137127068279e-03,8.801974024001363132e-04,-1.011089204521268409e-02,1.077616394540500955e-02,3.729234450384087338e-03,-4.118743724557769915e-03,1.254130102097579958e-03,1.390872106047544993e-02,-1.692522927636634297e-02,-5.660305112632641085e-03,4.019245546761020249e-02,3.456906930755063341e-03,-3.389802791405147758e-02
-1.511060598222233563e-02,1.716867124684365031e-01,-2.033673646190786374e-02,-8.235450289110175792e-02,8.163191643761161242e-02,3.141162478799027630e-02,-7.045504244358442858e-02,2.900374762830745801e-02,3.698717916785921461e-02,-4.221624864196247412e-02,-4.104323055515346659e-03,2.224229087225088400e-02,-1.458679066382514121e-02,-8.310181139950608212e-03,1.148608695550423775e-02,2.151141716203171066e-04,-1.272821984985090735e-02,3.853785177995526501e-03,9.058366887988337363e-03,-5.259825919893655263e-03,-9.986935227564587569e-03,5.425508056377859739e-03,3.243766349759884607e-03,-1.091430245081826365e-02,-1.601172816722938944e-03,1.283920152410173267e-03,-1.444514942548340980e-02,1.978065636690966647e-02,6.054519950331302761e-03,-2.500003573562369769e-02,1.200853985628868616e-02,1.346524217512654921e-02,-3.216122949257106678e-02,5.157052985755888885e-03,2.753375545504914770e-02,-3.107871825163246310e-02,-5.589459283830006814e-02,3.201387815807914955e-02,5.266959836749093848e-02,-7.318507859720276010e-02,-3.497946180672208139e-02,4.323267965044422928e-02,1.239412095624460412e-02,-3.356058563574308706e-02,-1.182052984428505569e-03,4.065138428608643106e-02,-1.311090194505040545e-02,-2.851805531595130987e-03,1.072954480766501531e-02,-1.703002081503746578e-03,-7.396165816637535056e-03,1.946999308362189988e-03,5.344504190682636052e-04,-5.341912988341502265e-03,-1.755709525445660118e-03,9.387252675251893039e-03,-1.685714711239968012e-03,-6.324779721358468609e-03,-5.740691296223121576e-03,-4.959033064860290593e-03,-3.617852121425349336e-03,-3.143677903324425347e-03,7.338557691965939518e-04,-1.072006226384320492e-03,2.415602973133088201e-03,9.822868598564403128e-03,-7.264800266127910584e-03,-2.337385309787244451e-03,3.051531816954266944e-03,-3.031305011356594248e-03,-8.014635474491219741e-03,7.960243210208352987e-03,-3.801566707148744655e-03,-1.422626095033362355e-02,-9.768055352168958372e-04,1.021606169190558862e-02,-1.449954965029215392e-02,3.479986033390125317e-03,5.564182341967386508e-02,5.780029559469566924e-03
-7.837499759425854695e-02,-2.033673646190786374e-02,1.892097206924463482e-01,-4.837329300517299174e-02,-1.023306810990867455e-01,9.617621572832779631e-02,2.366885782151022244e-02,-8.571265251659786200e-02,3.644667960876291773e-02,1.801339274193020090e-02,-4.284559719739966521e-02,1.447917217611718356e-02,1.023548102346716338e-02,-1.912100306631590863e-02,2.832130435640029236e-03,1.605997701741145034e-02,-3.387446072641294142e-03,-1.367604663163196274e-02,-5.971870001516027971e-04,2.228646952330052796e-04,-2.352475444168735785e-03,5.070223938483413816e-03,9.568700270966758875e-03,-1.182337568159982704e-03,7.987269846181280610e-04,5.646857425141270197e-03,-2.000183280709218886e-03,-7.693851565974214358e-03,1.183203834087764340e-02,-8.585721512743713091e-03,-2.188883699579714445e-02,1.780545296219821286e-02,2.390674182521690654e-03,-2.526541752705828772e-02,2.099268085156638739e-03,2.838793960268088182e-02,-1.232903461984385073e-02,-4.728268812820784345e-02,3.451059587751038188e-02,5.591060997207233235e-02,1.241125947901292655e-03,-4.052986030893702962e-02,5.385993506262262004e-02,6.760370587004945440e-03,-3.995573272365994522e-02,-1.015288334939380872e-02,3.349648451746299604e-02,-2.509322171586285052e-02,1.409922758287121330e-03,5.783301390669417195e-03,2.261104433587136572e-03,2.128983729533221250e-03,8.740909819319022181e-03,1.129507824470139159e-03,9.656290498653696125e-04,9.551034618827387683e-04,7.832784592082064987e-04,4.843276936313999949e-03,4.750627401757677795e-03,2.232664340964019261e-03,4.028680992346151193e-03,2.743197207799899745e-04,1.129026065326470089e-02,4.943467648601936049e-03,-2.118754885403508360e-03,-5.107077697620414358e-04,-2.325888512807115262e-03,-1.167789032966687866e-02,-5.094495266479440122e-05,4.550321762664647982e-03,-1.912967795010311065e-03,-6.597493872433397508e-03,1.587702227208377410e-03,2.911147613719763591e-03,-1.613622823286387994e-02,5.321620705849595782e-03,1.558769004371314722e-02,-1.906853030659249465e-02,6.000577769823558193e-03,5.669236835951811659e-02
7.715046884144399764e-02,-8.235450289110175792e-02,-4.837329300517299174e-02,2.299692929040738909e-01,-2.588399869298313796e-02,-1.153855997194201122e-01,1.157186948650085478e-01,2.519342917298350235e-02,-9.210148378740169728e-02,6.734390903931923578e-02,3.249758653144151077e-02,-5.450110832238089231e-02,2.150561185450995325e-02,2.659025246443136661e-02,-2.954925715450752027e-02,-4.398987516927589311e-03,2.127811425892306429e-02,-3.871027145237324746e-03,-1.569800038967697139e-02,1.424215166868094372e-02,1.740889542615372404e-02,-1.386859121040847145e-02,-9.174057548409095264e-03,1.705853633323851926e-02,-1.898771728081191743e-03,4.064524394032551294e-03,2.052400808184157155e-02,-1.336617393920749332e-02,-1.979102450814465217e-02,2.538212272124727026e-02,6.559450342666457365e-03,-2.912195655112459827e-02,1.764909760138961420e-02,9.794588752734057283e-03,-2.741304946463419753e-02,2.155473971905511998e-03,3.975181687278978027e-02,-3.607730714431334369e-03,-6.429767773445543844e-02,3.474640204204371835e-02,6.007803072214216306e-02,2.274826563428651929e-02,-3.980910381594470610e-02,7.708663812780097713e-02,2.901040598099012893e-02,-3.717260227264489181e-02,-4.703522548403877776e-03,4.466695631534130934e-02,-2.291770304482501630e-02,-2.599540376434678144e-03,1.375849187603771749e-02,-1.146409598507741774e-03,-8.594163959686393003e-03,9.000917576197078537e-03,1.149779383653261582e-03,-1.253287874808607996e-02,3.839898486557850876e-03,2.936706049729585766e-03,-8.256865981247396872e-04,7.022157504789855106e-03,8.365168322324409433e-03,3.996197822985258011e-03,-2.986126900783408339e-03,1.077350806137524798e-02,3.185258723077819248e-03,-9.363051801838804394e-03,3.785676453031632579e-03,7.457090516921942303e-03,-6.223590159314711795e-03,-3.664337984582348960e-03,4.399070435931151136e-03,-1.738794456306024319e-03,-5.629446862929966822e-03,6.102390862123832464e-03,-3.607456534482303564e-04,-1.953386251435081447e-02,-6.410797313097243858e-04,1.678914045287760795e-02,-3.568726878017566828e-02,-4.674736724556217624e-03
2.992567352169804573e-02,8.163191643761161242e-02,-1.023306810990867455e-01,-2.588399869298313796e-02,2.634602142315805584e-01,-4.570897258917565320e-02,-1.166399633607229924e-01,1.269472340310356107e-01,1.394181811424270202e-02,-7.536123188144318308e-02,3.502966116697098231e-02,1.363016326212125595e-02,-2.738818186411833347e-02,5.598380422447178824e-03,1.032069078595700823e-02,-1.048738910656823835e-02,-6.510760539536550838e-03,1.330980155770176282e-02,5.659086801751187813e-03,-1.473249300726603081e-02,-2.540445246920765635e-03,-2.559472306109345473e-03,-8.051804314153322359e-03,-9.749281642488833236e-03,-1.423812062633574320e-03,-7.694209587190089551e-03,-5.740043917154183557e-03,8.767666349284487098e-03,-3.697281976205044930e-03,-6.011448871294045558e-03,2.215159604364024502e-03,6.859423202772575549e-05,-1.288627619363714658e-02,4.586393915064180052e-03,9.658853587195717627e-03,-2.062688114446561971e-02,-1.949374078883707451e-02,3.325603198705909258e-02,5.527150443936757786e-03,-6.571486517729269172e-02,-1.783818593019550949e-03,7.141203879042469505e-02,1.848582608420647547e-02,-3.450769081896468138e-02,7.664709238187840390e-02,3.241886513429845934e-02,-3.941173846916617984e-02,-1.086762204755086468e-02,1.746144882127598219e-02,-1.622584534372221998e-02,-1.862616050944546206e-03,5.867813295108438923e-03,1.800152112876947982e-03,3.472651164608232636e-03,7.478362207521461504e-03,5.619558692937589445e-03,-4.490334221865211438e-03,-4.759334924748588949e-03,3.149589547670641858e-03,2.971205156216579803e-03,-2.532681617871654616e-03,-5.269530383821103073e-03,-1.241684218727401659e-02,-1.382141786181519116e-02,9.882389702780850979e-04,1.006609751464513768e-03,-4.317770566153376205e-03,-1.947419274645071805e-03,1.885947496481147657e-03,-2.409772391049503238e-03,-3.992809039881243865e-04,8.242311190932990334e-03,-6.319621908716381749e-03,-7.171302982876800840e-03,7.355982722213245430e-03,2.985272967188519130e-03,-2.075900647921047337e-02,1.293881614611427748e-02,1.463911496855958144e-02,-3.370607982327600283e-02
-5.560224995909719692e-02,3.141162478799027630e-02,9.617621572832779631e-02,-1.153855997194201122e-01,-4.570897258917565320e-02,2.522532824123205897e-01,-5.769962694553987942e-02,-1.176973731481023300e-01,1.323764881715846775e-01,-1.897383703003011068e-02,-7.906316948379191190e-02,5.802797346385323712e-02,8.096119027996551837e-03,-3.684486387317172790e-02,1.619443025117020887e-02,2.548131741210948875e-02,-1.478922460501613800e-02,-1.411605273511443853e-02,1.120326905729115800e-02,-9.580101795838994252e-03,-2.009262954358131611e-02,4.980078862988254404e-03,1.113577651487860851e-02,-8.395469707356193606e-03,3.485442796589134553e-03,8.229277349486084289e-03,-3.185111526710798259e-03,-4.469655322347976440e-04,1.207711163997578739e-02,-1.528034508753479091e-02,-5.259582545857225365e-03,1.753210526828281185e-02,-6.728132005258206580e-03,-1.158046051831681730e-02,1.041542674123334747e-02,1.756198930843101864e-03,-2.236240812949277790e-02,-1.408998934057101998e-02,3.590337077451870307e-02,1.513822692786632312e-02,-4.002962786840708054e-02,-2.426018579423224603e-02,6.054757649720413776e-02,9.218659580742845014e-03,-4.289544860312480279e-02,7.811190898264852578e-02,2.533743375925670907e-02,-4.622970670221389355e-02,-1.129212166270547341e-03,2.375808386159125943e-02,-1.424046257040401109e-02,-8.153478018833253778e-04,1.500290131417947141e-02,-3.072135482380235726e-03,-7.877866543655938705e-03,6.793594055543660838e-03,-1.571479130469623144e-03,-7.312134922593713747e-03,-1.126570116119115540e-03,-1.664935306035505514e-03,2.471577028778795728e-03,-2.066264882285009756e-03,1.181878591573232336e-02,-1.836337317560633340e-03,-3.513420703708819252e-03,4.647752718479489231e-03,4.596387205215472609e-03,-6.506212709539526025e-03,4.443002289513522246e-03,-2.628702171390057216e-03,-2.554751878097847977e-03,6.465975514976745166e-04,1.604659910568734596e-03,-7.583665697151320030e-03,-4.161922846378384236e-03,4.142321110040273792e-03,6.414790536758190921e-03,-1.165995415707789772e-02,2.452618276438891382e-02,2.058790102652753237e-02
2.625776359102969734e-02,-7.045504244358442858e-02,2.366885782151022244e-02,1.157186948650085478e-01,-1.166399633607229924e-01,-5.769962694553987942e-02,3.029791122234354872e-01,-4.554379721867590769e-02,-1.325563153989061382e-01,1.436208763155893964e-01,8.427633883341206084e-03,-8.857036078970301207e-02,6.063352762056709727e-02,2.252290672692667389e-02,-3.853037936651714651e-02,5.183533953602556012e-03,3.792005244520856716e-02,-4.317769163795718255e-03,-2.681049728309043215e-02,1.946072685926610035e-02,2.444789805892201226e-02,-1.502504634049195258e-02,-1.639785038760028721e-02,2.213390238820665129e-02,-1.368038215701197378e-03,-7.924153611997502775e-03,2.097601305141638672e-02,-7.708480093303380840e-03,-1.450335098090507584e-02,2.067885818147756002e-02,-2.272284037795460187e-03,-1.242867713889771880e-02,1.135982138735641168e-02,7.241088843387890467e-04,-1.574954877662507885e-02,4.912366269148299609e-03,2.576797966513099183e-02,-1.106645708674866731e-02,-3.722489381876400300e-02,4.206556748761082487e-02,3.162674500466516186e-02,-1.917307628462295091e-02,-1.097965935099616021e-02,8.023873299320180563e-02,2.967193495933004646e-02,-6.134581132561217620e-02,6.633524286347351751e-02,4.289770929915268788e-02,-3.234710228470061288e-02,-1.206488325232268378e-02,3.192487802576968181e-02,-1.635863372315879416e-02,1.629640867777229268e-04,1.109647430568620058e-02,6.893719783091517171e-04,-1.950347198293351375e-02,7.235268016226850587e-04,6.758917789950204778e-03,-7.695506533930096711e-03,-6.286392697213428506e-03,5.399264105351368227e-03,3.538840544021880515e-04,-5.841094550007172419e-03,6.546769131402770635e-03,3.662736100314222410e-03,1.840220706776431756e-04,4.495006076448196906e-03,7.286720708822540596e-03,-3.770926332150730930e-03,2.857187456464968436e-03,2.403360418245726032e-03,-7.931085440479880263e-04,-6.128715733271307463e-04,4.755872011229568021e-03,-6.492071028364481203e-03,-1.466829619863066654e-02,3.092891622100990903e-03,-1.903284817604806951e-05,-2.530892915144764693e-02,2.639423696612131290e-02
2.078310600654025703e-02,2.900374762830745801e-02,-8.571265251659786200e-02,2.519342917298350235e-02,1.269472340310356107e-01,-1.176973731481023300e-01,-4.554379721867590769e-02,2.951038686546296197e-01,-6.958832839853251739e-02,-9.906415053746397970e-02,1.246556506208648385e-01,-5.203934564955532346e-03,-6.722496012830637968e-02,5.065923339569072120e-02,1.176471790279736036e-02,-5.547181365281843995e-02,-1.123316233639207531e-02,3.515406363541644791e-02,-2.130643278081381480e-03,-1.447547901385979122e-02,9.705086552784686002e-03,5.473030366087911110e-03,-8.034162570751159083e-03,-7.573399712250909049e-03,-2.782197329872098963e-03,-2.946041691664689002e-03,-6.016038266444899592e-03,3.524847518607891663e-03,-6.689710731779934146e-03,5.843563740716604775e-03,-7.346329072524583094e-03,3.033021869868516955e-03,-2.237292694272354551e-03,2.050425014239548810e-04,9.406963410551015883e-03,-9.228872768404143643e-04,-1.444063448492737510e-02,7.760303559365764291e-03,3.867525479573916299e-03,-4.166395733200864426e-02,1.505059946094921587e-02,3.257082714726537015e-02,-1.896040169507624829e-02,-1.437671570846800299e-02,7.410754754241991038e-02,3.640842418436798095e-02,-6.219038505047944781e-02,6.610002092477926250e-02,1.349399019024764661e-02,-2.688484103212107276e-02,-9.091208033297357854e-03,2.951755393733686283e-02,-1.116553461586337545e-02,7.094412899838924320e-03,1.562871803150071848e-02,-8.655183732641727338e-04,-4.934053280472206100e-03,-8.261963000283964031e-04,1.160650908773793941e-02,6.800243118674787098e-03,-6.502536100595012088e-03,1.961027275700650413e-03,-1.356819849505258883e-04,-1.048261943803055875e-03,-1.965236576354013377e-04,4.477741953271013485e-04,-1.801026358231947204e-03,7.751967242324797613e-03,-1.002010830862953145e-02,5.481393675430401699e-04,-1.441818852558734119e-02,-1.744126932538553896e-03,-6.709520025000874702e-03,9.335259279607849726e-05,1.701140807826973141e-03,5.287282631712638716e-03,-8.692624398048609188e-03,3.077664363076600823e-03,-1.012602307119923536e-02,-2.939060714041243777e-02
-3.112607794119051294e-02,3.698717916785921461e-02,3.644667960876291773e-02,-9.210148378740169728e-02,1.394181811424270202e-02,1.323764881715846775e-01,-1.325563153989061382e-01,-6.958832839853251739e-02,2.687527890924210627e-01,-7.175654580752047207e-02,-1.024783156956217411e-01,1.176036059242450971e-01,-4.105249911011187545e-03,-7.144526166835167558e-02,3.877637303475873348e-02,3.528366961400404567e-02,-3.827104310687182154e-02,-1.995492758545173301e-02,2.752682600004010063e-02,-1.115749245826395605e-02,-4.287224574090117007e-02,3.416293147606694596e-03,1.809344148540516922e-02,-2.099131947157974881e-02,2.030842206526733799e-03,-3.532286323263276323e-03,-1.585941048510743079e-02,2.720728938845097967e-03,1.203491376974745973e-02,-1.687341253417102074e-02,-9.594484767428883374e-04,1.547865677212609606e-02,-6.157947822956726623e-03,5.274808159262714749e-03,8.230024485224318037e-03,-5.815757452388726698e-03,-1.377570513172402325e-02,5.287037281431324065e-03,2.338006412247951513e-02,-7.133107303258767566e-03,-3.323759612995000334e-02,2.079996210905506356e-03,2.404397880210770722e-02,-3.688279836954842794e-02,-3.359665539419905839e-02,6.506991847219956160e-02,2.731050323939628044e-02,-6.238055842263642847e-02,5.193435996012320255e-02,2.450649617740166542e-02,-2.461499004403704116e-02,-7.181463564303652326e-03,3.198343467984833544e-02,-1.025858112346615149e-02,-6.620004116113251472e-03,1.887424058717060774e-02,-2.320730521507512103e-03,-1.916826356226736250e-02,-6.835997231846428247e-03,1.205239787090412254e-02,-2.596556097038138240e-03,-7.546149711980080187e-03,9.947693891979692005e-03,-1.276420172848216801e-02,-9.788173381029942680e-04,5.994438062208422811e-03,-1.519221196274032036e-03,-3.943794227363604972e-03,5.189061009028653713e-03,-3.391522115343787152e-03,-4.147892744864888764e-03,-1.694259368425511929e-03,2.018013185586785448e-03,-3.919422427044194808e-03,3.776458908223335412e-03,5.253280169031497061e-03,-1.682913743693629323e-03,1.418708976151253874e-03,2.656724230716511065e-02,1.624330522944453800e-03
1.278701713355407180e-02,-4.221624864196247412e-02,1.801339274193020090e-02,6.734390903931923578e-02,-7.536123188144318308e-02,-1.897383703003011068e-02,1.436208763155893964e-01,-9.906415053746397970e-02,-7.175654580752047207e-02,2.501605776469476017e-01,-4.258457835336935254e-02,-1.011398252732358533e-01,9.678655396587539095e-02,1.253527048264800950e-02,-6.527755580580564543e-02,1.806103231696832428e-02,5.616666381912504419e-02,-1.244701701702471269e-02,-3.769771939739428868e-02,2.644930084074837220e-02,2.819442742393213353e-02,-2.660950378499376059e-02,-1.374454491281714222e-02,1.753319426124307079e-02,-2.110100301638859026e-03,-1.338990744582648331e-03,1.482422787463981775e-02,-8.612286065593451057e-03,-6.361032106585171216e-03,7.045933515796162609e-03,-4.275304450823323396e-04,-5.319701610301013316e-03,2.185779114998291812e-03,6.033719194222633524e-03,-6.366610363781471937e-03,-2.668048271841552861e-03,1.241615393552226998e-02,-8.031531301075723120e-04,-2.011782811536576981e-02,2.450793326078208947e-02,1.118123087875344882e-02,-7.731402254674892352e-03,4.015716468479511164e-03,4.158867132193781041e-02,-1.635175815538051844e-02,-4.599015415728491957e-02,5.059235054779898794e-02,4.150017755679887704e-02,-4.581572545667887686e-02,3.618922128672834304e-02,2.539002285866037364e-02,-2.030485556457566412e-02,-1.148347061650206030e-02,1.784738750173513189e-02,5.735725650410962179e-04,-1.543292466726984592e-02,6.765905209839964858e-03,1.583172542124052992e-02,-9.424268193933943091e-03,-5.908305377953454104e-03,1.195507796863967340e-02,4.855940829792609404e-04,-1.242524585659022553e-02,5.362343424082293905e-03,-7.801266705897023836e-04,-2.800969601130345963e-03,2.122222755620051336e-03,-4.151809431615490972e-03,-3.896521922502740008e-03,-1.858695828559384783e-03,9.387470699225360093e-03,3.481469588536254944e-03,2.865150704093809633e-03,-5.019173804559088009e-04,-1.451855284427673413e-03,-7.855167917728791971e-03,-1.945917448506063801e-03,-1.058666462106519490e-03,-1.360937547050888700e-02,1.417293760280412263e-02
